"","word","n"
"1381","acı",7
"1382","açık",7
"1383","açıkyol",7
"1384","adliyeye",7
"1385","adlı",7
"1386","afs",7
"1387","aile",7
"1388","ajansı",7
"1389","alanına",7
"1390","alıp",7
"1391","alırken",7
"1392","almadığı",7
"1393","anlaşılan",7
"1394","annesinin",7
"1395","arabayı",7
"1396","araçlarını",7
"1397","araya",7
"1398","asliye",7
"1399","babası",7
"1400","badıllı'nın",7
"1401","bağlantı",7
"1402","başaran",7
"1403","bastığı",7
"1404","bebek",7
"1405","beraber",7
"1406","bereket'e",7
"1407","bilinmeyen",7
"1408","binanın",7
"1409","bırakıldı",7
"1410","burhan",7
"1411","büyükşehir",7
"1412","c",7
"1413","çalışanları",7
"1414","camına",7
"1415","camından",7
"1416","çarptığını",7
"1417","çekilen",7
"1418","cesedi",7
"1419","çevredekiler",7
"1420","çıkarılarak",7
"1421","çıkarken",7
"1422","çıkartıldı",7
"1423","çıkması",7
"1424","çıktığını",7
"1425","çocuğunu",7
"1426","dava",7
"1427","dediği",7
"1428","dehşet",7
"1429","demesi",7
"1430","dönerek",7
"1431","dönmek",7
"1432","dükkanına",7
"1433","durum",7
"1434","ege",7
"1435","ekim",7
"1436","ele",7
"1437","emniyete",7
"1438","etmeyen",7
"1439","etmiş",7
"1440","evlerine",7
"1441","felç",7
"1442","filo",7
"1443","geçirildi",7
"1444","geçişindeki",7
"1445","gelerek",7
"1446","gerektiğini",7
"1447","getirdi",7
"1448","girmesiyle",7
"1449","gittim",7
"1450","görülen",7
"1451","güvenli",7
"1452","hakan",7
"1453","hakkını",7
"1454","hamile",7
"1455","helikopterli",7
"1456","içinden",7
"1457","i̇lçesi",7
"1458","ismi",7
"1459","istikameti",7
"1460","kadınlara",7
"1461","kaldırım",7
"1462","kapattı",7
"1463","kapıyı",7
"1464","karakoluna",7
"1465","karayolları",7
"1466","kattı",7
"1467","kavşağı",7
"1468","kaydedilen",7
"1469","kd",7
"1470","kemalpaşa",7
"1471","konak",7
"1472","kontrollerde",7
"1473","kontrollü",7
"1474","koşarak",7
"1475","kucağında",7
"1476","kullanırken",7
"1477","levhasına",7
"1478","mahkemenin",7
"1479","mercedes",7
"1480","merkezi’ne",7
"1481","morga",7
"1482","motosikletli",7
"1483","muratpaşa",7
"1484","ncı",7
"1485","nermin",7
"1486","nesin",7
"1487","normal",7
"1488","o.i̇",7
"1489","ofise",7
"1490","öğrencisi",7
"1491","olası",7
"1492","ölen",7
"1493","önlemleri",7
"1494","orhan",7
"1495","örtülü",7
"1496","otomobi̇li̇n",7
"1497","otomobilinden",7
"1498","otomobiller",7
"1499","otoyolu",7
"1500","özkan",7
"1501","özlem",7
"1502","parmaksız",7
"1503","peşine",7
"1504","plakasını",7
"1505","refüjdeki",7
"1506","rn",7
"1507","saça",7
"1508","sağladı",7
"1509","sakin",7
"1510","samet",7
"1511","satış",7
"1512","savcı",7
"1513","şehitler",7
"1514","şeritte",7
"1515","siren",7
"1516","şişli'de",7
"1517","sivil",7
"1518","şoförüyle",7
"1519","şoke",7
"1520","sürücülerden",7
"1521","taraflar",7
"1522","tartıştı",7
"1523","taşlarına",7
"1524","tedbir",7
"1525","telefonla",7
"1526","telefonuna",7
"1527","testi",7
"1528","türkan",7
"1529","türlü",7
"1530","tutuldu",7
"1531","uçarak",7
"1532","üflemesini",7
"1533","üfleyen",7
"1534","vatandaşın",7
"1535","video",7
"1536","vurmaya",7
"1537","y.b",7
"1538","yakaladı",7
"1539","yamyam",7
"1540","yapılırken",7
"1541","yapılmak",7
"1542","yapılmasının",7
"1543","yaralanmasına",7
"1544","yaralının",7
"1545","yenişehir",7
"1546","yolcuların",7
"1547","yorum",7
"1548","yürüyen",7
"1549","yusuf",7
"1550","004",6
"1551","05",6
"1552","1134",6
"1553","120",6
"1554","1339",6
"1555","2.09",6
"1556","2020",6
"1557","216",6
"1558","2918",6
"1559","40",6
"1560","46",6
"1561","63",6
"1562","90",6
"1563","aad",6
"1564","abd",6
"1565","açtı",6
"1566","açtığına",6
"1567","adalet",6
"1568","adama",6
"1569","af",6
"1570","ağza",6
"1571","akat’ın",6
"1572","akdeniz",6
"1573","al",6
"1574","alakan",6
"1575","alanda",6
"1576","alanya",6
"1577","alibaba",6
"1578","alınmayacak",6
"1579","almaya",6
"1580","alsancak’ta",6
"1581","anlaşıldı",6
"1582","antalya’da",6
"1583","apartmanın",6
"1584","araçlar",6
"1585","aradı",6
"1586","arazide",6
"1587","arkadaki",6
"1588","arkadaşları",6
"1589","arkasından",6
"1590","avcılar",6
"1591","avukatları",6
"1592","ayağı",6
"1593","aydın'ın",6
"1594","baki",6
"1595","başa",6
"1596","başlatılan",6
"1597","battaniye",6
"1598","bayanlıkla",6
"1599","bebeğin",6
"1600","bekçilerinin",6
"1601","belirlemelere",6
"1602","beşiktaş'ta",6
"1603","bilişim",6
"1604","bisiklete",6
"1605","bisikletli",6
"1606","bırakarak",6
"1607","buldu",6
"1608","caddede",6
"1609","caddeye",6
"1610","çağrısıyla",6
"1611","çalarak",6
"1612","cam",6
"1613","camları",6
"1614","çekiçle",6
"1615","çekip",6
"1616","çembere",6
"1617","cevap",6
"1618","cezaevinden",6
"1619","çift",6
"1620","cihazını",6
"1621","çocuğa",6
"1622","çocuğuyla",6
"1623","davanın",6
"1624","demet",6
"1625","dereye",6
"1626","dershaneden",6
"1627","direksiyonu",6
"1628","döndüğü",6
"1629","durakta",6
"1630","durdum",6
"1631","durmayan",6
"1632","duruşmasına",6
"1633","duruyor",6
"1634","düştüğü",6
"1635","eda",6
"1636","edince",6
"1637","eldi",6
"1638","eline",6
"1639","emin",6
"1640","erdem'in",6
"1641","ermenek",6
"1642","ertuğrul",6
"1643","esnaf",6
"1644","ettirdi",6
"1645","formula",6
"1646","funda",6
"1647","gazetecileri",6
"1648","geçener",6
"1649","geçidinden",6
"1650","geçişini",6
"1651","gerçekten",6
"1652","gerekli",6
"1653","giderek",6
"1654","gönderilmesine",6
"1655","görev",6
"1656","görüntülerini",6
"1657","göstererek",6
"1658","gözüne",6
"1659","güvende",6
"1660","haberi",6
"1661","hafriyat",6
"1662","hafta",6
"1663","hakaret",6
"1664","hamidiye",6
"1665","hastane",6
"1666","hastanesinde",6
"1667","içerisindeki",6
"1668","içine",6
"1669","i̇çki̇",6
"1670","i̇ett",6
"1671","ihlalden",6
"1672","ilçe",6
"1673","ilçeye",6
"1674","ilerlerken",6
"1675","i̇lgi̇li̇",6
"1676","imkanları",6
"1677","iptal",6
"1678","i̇ri",6
"1679","işaret",6
"1680","istasyonu",6
"1681","istedik",6
"1682","istemedi",6
"1683","isteyip",6
"1684","izinsiz",6
"1685","jn",6
"1686","k.ş",6
"1687","kadınları",6
"1688","kadınların",6
"1689","kafenin",6
"1690","kamyon",6
"1691","kanunu",6
"1692","kapı",6
"1693","kapısını",6
"1694","kaput",6
"1695","kaputuna",6
"1696","karaköprü",6
"1697","karayolu’nda",6
"1698","karşıdan",6
"1699","katıldı",6
"1700","kavşağı’nda",6
"1701","kendisinin",6
"1702","kesen",6
"1703","kilometresinde",6
"1704","kırdı",6
"1705","kısıtlama",6
"1706","kısmından",6
"1707","konuşan",6
"1708","konuyu",6
"1709","kornaya",6
"1710","kt",6
"1711","kullandı",6
"1712","kullandığına",6
"1713","kumluca",6
"1714","kuru",6
"1715","lefkoşa",6
"1716","lise",6
"1717","lok",6
"1718","mahkemesi'nde",6
"1719","mahkemesine",6
"1720","mahsuni",6
"1721","memurlar",6
"1722","memurlarının",6
"1723","mesafeden",6
"1724","metrelik",6
"1725","milliyet.com.tr",6
"1726","model",6
"1727","motosikletiyle",6
"1728","muayenesinin",6
"1729","nalbantoğlu",6
"1730","naldöken",6
"1731","namık",6
"1732","noktasındaki",6
"1733","nur",6
"1734","ocağına",6
"1735","öfkesi",6
"1736","oğuzhan",6
"1737","olmadan",6
"1738","olmaması",6
"1739","olumsuz",6
"1740","önemli",6
"1741","otobüsteki",6
"1742","otomobildeki",6
"1743","oturdu",6
"1744","özdemir",6
"1745","özen",6
"1746","özilhan",6
"1747","özür",6
"1748","p",6
"1749","paraların",6
"1750","pazartesi",6
"1751","pazaryeri",6
"1752","plakasına",6
"1753","polisinin",6
"1754","ruhsatsız",6
"1755","sahibine",6
"1756","sahibinin",6
"1757","saldırdığı",6
"1758","saldırı",6
"1759","sarıkorkmaz",6
"1760","şarj",6
"1761","şaşırdı",6
"1762","sayesinde",6
"1763","sedyeyle",6
"1764","serik",6
"1765","sesini",6
"1766","seyrederken",6
"1767","sinirlenen",6
"1768","şirket",6
"1769","şişli",6
"1770","sıkıştırdığını",6
"1771","sıkıştırması",6
"1772","sorarak",6
"1773","sorunları",6
"1774","spor",6
"1775","suç",6
"1776","suçlarından",6
"1777","şükür",6
"1778","şüphelendikleri",6
"1779","süreli",6
"1780","tabakhane",6
"1781","tarafların",6
"1782","tedavisi",6
"1783","tehlikesi",6
"1784","teknik",6
"1785","teşekkür",6
"1786","teskin",6
"1787","teslime",6
"1788","tırmandı",6
"1789","tolga",6
"1790","toprağa",6
"1791","trafiğin",6
"1792","turgut",6
"1793","tutarak",6
"1794","tutuklanarak",6
"1795","tutuklu",6
"1796","uğraştı",6
"1797","ulaştı",6
"1798","uşak",6
"1799","üst",6
"1800","uzağa",6
"1801","vaziyette",6
"1802","vermeyerek",6
"1803","yalçıner'e",6
"1804","yalçıner’in",6
"1805","yaralanarak",6
"1806","yardımı",6
"1807","yargılandığı",6
"1808","yargılanmasını",6
"1809","yaşananlar",6
"1810","yitirdiğini",6
"1811","yıkarak",6
"1812","yılında",6
"1813","yön",6
"1814","yöne",6
"1815","yörükoğlu",6
"1816","yüklü",6
"1817","yüreğir",6
"1818","yüzünü",6
"1819","z",6
"1820","zonguldak",6
"1821","zonguldak'ın",6
"1822","zorunlu",6
"1823","008",5
"1824","04",5
"1825","0816",5
"1826","106",5
"1827","1202",5
"1828","14.00",5
"1829","2,02",5
"1830","36",5
"1831","400",5
"1832","44",5
"1833","500",5
"1834","52",5
"1835","59",5
"1836","5928",5
"1837","65",5
"1838","aan",5
"1839","açarak",5
"1840","adliye",5
"1841","ağlayan",5
"1842","akollü",5
"1843","akşamı",5
"1844","akyazı",5
"1845","alamadi",5
"1846","alamaması",5
"1847","alamayarak",5
"1848","alana",5
"1849","aleyhine",5
"1850","alınmasını",5
"1851","alkolün",5
"1852","alkometreyi",5
"1853","anadolu",5
"1854","anlatan",5
"1855","arabamı",5
"1856","arabasından",5
"1857","aracımı",5
"1858","aramada",5
"1859","arasındaki",5
"1860","arayarak",5
"1861","arayıp",5
"1862","arkadaşını",5
"1863","asılı",5
"1864","atılan",5
"1865","avukatlarına",5
"1866","aydın’ın",5
"1867","ayıran",5
"1868","ayırdı",5
"1869","ayrımında",5
"1870","baba",5
"1871","bağırdı",5
"1872","baktım",5
"1873","bardaklar",5
"1874","başakşehir'de",5
"1875","bayar",5
"1876","bayram",5
"1877","bekledi",5
"1878","beklerken",5
"1879","belirtilen",5
"1880","bende",5
"1881","beraat",5
"1882","bilgisini",5
"1883","bindi",5
"1884","bireysel",5
"1885","boğaziçi",5
"1886","boğulan",5
"1887","boşluğuna",5
"1888","bulunduğuna",5
"1889","bulunmadığını",5
"1890","bulunmuyor",5
"1891","bulunuyor",5
"1892","bursa’da",5
"1893","çabaları",5
"1894","çakar",5
"1895","çarpışan",5
"1896","çarpti",5
"1897","çeken",5
"1898","çekmek",5
"1899","cenaze",5
"1900","çevresinde",5
"1901","cezadan",5
"1902","cezaevine",5
"1903","cide",5
"1904","çileli",5
"1905","çıkartılan",5
"1906","çıkmasının",5
"1907","çukurdan",5
"1908","cüzdanı",5
"1909","dairesinden",5
"1910","dalmızrak",5
"1911","davranışı",5
"1912","dedikten",5
"1913","defalarca",5
"1914","değilim",5
"1915","değiştirerek",5
"1916","delil",5
"1917","deliye",5
"1918","denetimi",5
"1919","denetiminde",5
"1920","dere",5
"1921","devrilerek",5
"1922","dile",5
"1923","direksiyonunu",5
"1924","doğu",5
"1925","dosyanın",5
"1926","dosyaya",5
"1927","dükkanın",5
"1928","durdumaya",5
"1929","durmayarak",5
"1930","duruşma",5
"1931","duruşmayı",5
"1932","duyan",5
"1933","edremit",5
"1934","eğri",5
"1935","eklenen",5
"1936","eksikliklerin",5
"1937","ekspres",5
"1938","enes",5
"1939","engellemeye",5
"1940","engelli",5
"1941","epilepsi",5
"1942","erteledi",5
"1943","esenyurt'ta",5
"1944","eşya",5
"1945","etmeyerek",5
"1946","evli",5
"1947","faik",5
"1948","fırsat",5
"1949","gaziantep",5
"1950","gazını",5
"1951","gd",5
"1952","geçidinde",5
"1953","geçitte",5
"1954","geldiğinde",5
"1955","gelebilecek",5
"1956","geliyor",5
"1957","geniş",5
"1958","getirmediğini",5
"1959","girerken",5
"1960","girişindeki",5
"1961","gördüğü",5
"1962","görevlilerince",5
"1963","görüntülenmemesi",5
"1964","görünüş",5
"1965","grubu",5
"1966","güneş",5
"1967","güvenliğinin",5
"1968","güzel",5
"1969","hatun",5
"1970","havalanarak",5
"1971","hazırlanmasını",5
"1972","helikopteri",5
"1973","helikopterle",5
"1974","hırsızlık",5
"1975","hp",5
"1976","hususlara",5
"1977","hususların",5
"1978","içeri",5
"1979","iddiasıyla",5
"1980","ifadelerini",5
"1981","ihtarlara",5
"1982","i̇lçesi̇nde",5
"1983","ileride",5
"1984","ilerlediği",5
"1985","imkanlarıyla",5
"1986","incelemelerde",5
"1987","inceleyen",5
"1988","inerken",5
"1989","insanların",5
"1990","iple",5
"1991","işlediğini",5
"1992","işlemini",5
"1993","i̇smet",5
"1994","istendi",5
"1995","istiyorum",5
"1996","itirazlarını",5
"1997","i̇zmir’in",5
"1998","i̇znik",5
"1999","ışıklarında",5
"2000","kaçmak",5
"2001","kadında",5
"2002","kaldırılması",5
"2003","kaldırılmasıyla",5
"2004","kanamadan",5
"2005","kapan",5
"2006","kapatan",5
"2007","kapıları",5
"2008","kapısına",5
"2009","karabük",5
"2010","karadaki",5
"2011","karaman",5
"2012","kardeşe",5
"2013","karıştı",5
"2014","kavgaya",5
"2015","kaya",5
"2016","kayan",5
"2017","kaybedince",5
"2018","kayganlaşan",5
"2019","kaynaşlı",5
"2020","kesin",5
"2021","kilometrelerce",5
"2022","kitap",5
"2023","kıran",5
"2024","kırık",5
"2025","kırmızıda",5
"2026","kısmına",5
"2027","kolu",5
"2028","kontroller",5
"2029","konumundaki",5
"2030","korkunç",5
"2031","kovalamacası",5
"2032","koyuldu",5
"2033","kullanılmaz",5
"2034","kuran",5
"2035","kurtarma",5
"2036","kutusuna",5
"2037","lastiklerine",5
"2038","liman",5
"2039","m.e",5
"2040","makas",5
"2041","manisa'nın",5
"2042","memurları",5
"2043","menderes",5
"2044","meselesi",5
"2045","minibüsle",5
"2046","motosikleti",5
"2047","mücadele",5
"2048","müdahalede",5
"2049","müdürlüğü’ne",5
"2050","müdürü",5
"2051","münevver",5
"2052","mütalaasına",5
"2053","mütalaasını",5
"2054","nci",5
"2055","negüzel",5
"2056","nezahat",5
"2057","nöbeti",5
"2058","noktası",5
"2059","noktasından",5
"2060","not",5
"2061","oğluyla",5
"2062","öğrenen",5
"2063","okunmasıyla",5
"2064","olabilir",5
"2065","öldü",5
"2066","olmasını",5
"2067","oluşurken",5
"2068","ömer",5
"2069","ortalığı",5
"2070","otomobi̇lde",5
"2071","otosuna",5
"2072","oynayan",5
"2073","pazara",5
"2074","penceresine",5
"2075","personeli",5
"2076","peşinden",5
"2077","polislerden",5
"2078","polo",5
"2079","raddelerinde",5
"2080","raporlar",5
"2081","raporun",5
"2082","raporunun",5
"2083","reddedip",5
"2084","renault",5
"2085","rukiye",5
"2086","sağa",5
"2087","sağlanamadığını",5
"2088","sağlandığı",5
"2089","şahıslara",5
"2090","saldırmaya",5
"2091","samsun'un",5
"2092","saniyeler",5
"2093","şanlıurfa",5
"2094","şaşkınlık",5
"2095","savaş",5
"2096","savunmalarını",5
"2097","sebebiyet",5
"2098","şehit",5
"2099","şeridinde",5
"2100","sertsoy",5
"2101","serviste",5
"2102","şevkiye",5
"2103","şikayeti",5
"2104","şi̇şesi̇",5
"2105","sıkışarak",5
"2106","sorumlu",5
"2107","soruşturmanın",5
"2108","söyleyerek",5
"2109","suçunu",5
"2110","sulh",5
"2111","şüphe",5
"2112","şüphelinin",5
"2113","şüpheliyi",5
"2114","sürüklendiğine",5
"2115","tabanca",5
"2116","tahmin",5
"2117","takıldı",5
"2118","takılı",5
"2119","takıyorum",5
"2120","talebi",5
"2121","talebinde",5
"2122","talimatıyla",5
"2123","tartışmada",5
"2124","tartıştığı",5
"2125","tasarım",5
"2126","taşıma",5
"2127","tatlı",5
"2128","tehlike",5
"2129","tehlikelerinin",5
"2130","telsizden",5
"2131","tescil",5
"2132","tesiri",5
"2133","toplayıcısına",5
"2134","tramvaydaki",5
"2135","turan",5
"2136","ucuz",5
"2137","ukrayna'da",5
"2138","ulaşımın",5
"2139","uludağ",5
"2140","üncü",5
"2141","uygulaması",5
"2142","uzman",5
"2143","vi̇raji",5
"2144","volkswgen",5
"2145","vücudunda",5
"2146","vurarak",5
"2147","vurunca",5
"2148","yanlışlıkla",5
"2149","yapacağı",5
"2150","yapılmaması",5
"2151","yaptım",5
"2152","yargılanacak",5
"2153","yarışmaya",5
"2154","yaşadıklarını",5
"2155","yaşam",5
"2156","yaşanmaya",5
"2157","yaşında",5
"2158","yatırım",5
"2159","yazılan",5
"2160","yitiren",5
"2161","yoktu",5
"2162","yolculardan",5
"2163","yolcunun",5
"2164","yükümlülüğünü",5
"2165","zemin",5
"2166","zonguldak'ta",5
"2167","zülfikar",5
"2168","00",4
"2169","02.40",4
"2170","13.00",4
"2171","133",4
"2172","160",4
"2173","18.00",4
"2174","180",4
"2175","2.10",4
"2176","20.00",4
"2177","200",4
"2178","2008",4
"2179","2017",4
"2180","22.30",4
"2181","227",4
"2182","276",4
"2183","284",4
"2184","340",4
"2185","3613",4
"2186","563",4
"2187","687",4
"2188","75",4
"2189","79",4
"2190","abd’nin",4
"2191","açıklamada",4
"2192","açıklandı",4
"2193","adana'nın",4
"2194","adb",4
"2195","adliyede",4
"2196","adnan",4
"2197","ailenin",4
"2198","ailesi",4
"2199","akçicek",4
"2200","akışı",4
"2201","alanya’nın",4
"2202","aldığını",4
"2203","aldım",4
"2204","aldırış",4
"2205","alıyor",4
"2206","alkollüyüm",4
"2207","allah",4
"2208","almadı",4
"2209","alparslan",4
"2210","alpu",4
"2211","altından",4
"2212","amasya'da",4
"2213","amatör",4
"2214","amirliğine",4
"2215","anayol",4
"2216","anlarda",4
"2217","annesiyle",4
"2218","antalya’nın",4
"2219","arabamın",4
"2220","arabasının",4
"2221","arabayla",4
"2222","aracımın",4
"2223","aralık",4
"2224","ardına",4
"2225","arı",4
"2226","arkada",4
"2227","arkadaşına",4
"2228","arkadaşlarıyla",4
"2229","arkamdan",4
"2230","arslan",4
"2231","aslan'ın",4
"2232","ataköy’de",4
"2233","atlatmayı",4
"2234","atlattığı",4
"2235","atmaya",4
"2236","ayağının",4
"2237","ayakkabı",4
"2238","aylık",4
"2239","ayrı",4
"2240","azgın",4
"2241","b.k",4
"2242","babasına",4
"2243","bağırarak",4
"2244","bağlanarak",4
"2245","bahçe",4
"2246","bak",4
"2247","bartın",4
"2248","başına",4
"2249","bayağı",4
"2250","bazıları",4
"2251","bekçisine",4
"2252","bekçiye",4
"2253","belli",4
"2254","beşiktaş",4
"2255","beyaz",4
"2256","beyefendi",4
"2257","beykoz'da",4
"2258","bildirmesi",4
"2259","bilen",4
"2260","bilgilendirme",4
"2261","bilir",4
"2262","bisikletin",4
"2263","biyan",4
"2264","bıraktı",4
"2265","bıraktığı",4
"2266","bölgeden",4
"2267","bulunmasını",4
"2268","bulvar",4
"2269","bulvarı’nda",4
