"","word","n"
"5017","sıfır",1
"5018","sığınan",1
"5019","sıkan",1
"5020","sıkıntı",1
"5021","sıkıntılar",1
"5022","sıkıntıları",1
"5023","sıkıntılı",1
"5024","sıkışık",1
"5025","sıkışıklığın",1
"5026","sıkışıklığına",1
"5027","sıkışıklığının",1
"5028","sıkıştıran",1
"5029","sıkıştırdığı",1
"5030","sıkıştırıldı",1
"5031","sıkıştırıldım",1
"5032","sıktı",1
"5033","sınavı’nın",1
"5034","sınavın",1
"5035","sınıfında",1
"5036","sınırları",1
"5037","sırf",1
"5038","sızdığını",1
"5039","sl",1
"5040","sloganıyla",1
"5041","smyrna",1
"5042","şoförde",1
"5043","şoföre",1
"5044","şoförle",1
"5045","şoförlere",1
"5046","şoförlerini",1
"5047","şoförlerinin",1
"5048","şoförlüğü",1
"5049","şöförü",1
"5050","şoföründen",1
"5051","şoförüne",1
"5052","soğan",1
"5053","soğukkanlı",1
"5054","sohbet",1
"5055","şoka",1
"5056","sokak'tan",1
"5057","sokaktaki",1
"5058","sokaktan",1
"5059","söke'de",1
"5060","sökerek",1
"5061","sokmaktan",1
"5062","soktular",1
"5063","sökülerek",1
"5064","şokundayım",1
"5065","sollamaya",1
"5066","sollayan",1
"5067","söndürdü",1
"5068","söndürdükbartın",1
"5069","söndürdüklerini",1
"5070","söndürmüş",1
"5071","söndürüldü",1
"5072","soner",1
"5073","sonrasi",1
"5074","sonu",1
"5075","sonuçlandı",1
"5076","soran",1
"5077","sorarak",1
"5078","sordu",1
"5079","sorduğu",1
"5080","sorgulamada",1
"5081","sorgulanmak",1
"5082","soruldu",1
"5083","sorumlu",1
"5084","sorumlusu",1
"5085","sorunca",1
"5086","sorunlar",1
"5087","sorunları",1
"5088","sorunu",1
"5089","soruşturmasını",1
"5090","sorusuna",1
"5091","şov",1
"5092","söylediği",1
"5093","söyledim",1
"5094","söyleme",1
"5095","söylemesi",1
"5096","şöyleydi̇",1
"5097","söyleyerek",1
"5098","söz",1
"5099","sözen",1
"5100","sözlerini",1
"5101","spordan",1
"5102","sportif",1
"5103","st",1
"5104","standartların",1
"5105","straforla",1
"5106","şuan",1
"5107","subatan",1
"5108","subaylığı’ndan",1
"5109","suçlarla",1
"5110","suçtan",1
"5111","sudan",1
"5112","sultanhanı",1
"5113","sultaniye",1
"5114","sümbül'e",1
"5115","sümbül'ün",1
"5116","sunabileceği",1
"5117","sunduk",1
"5118","şüphelenen",1
"5119","şüphelenerek",1
"5120","şüpheliler",1
"5121","şüphelilerin",1
"5122","şüpheliyi",1
"5123","suphi",1
"5124","sürdürdü",1
"5125","sürdüren",1
"5126","sürdürmek",1
"5127","sürdürülüyor",1
"5128","sürdürüyor",1
"5129","sürdürüyoruz",1
"5130","süreceğini",1
"5131","süreler",1
"5132","süreleri",1
"5133","süremez",1
"5134","sürerek",1
"5135","süreyle",1
"5136","suriye",1
"5137","sürme",1
"5138","sürmediğini",1
"5139","sürmesi",1
"5140","sürü",1
"5141","sürücülerinin",1
"5142","sürücülerinizi",1
"5143","sürücüsüyle",1
"5144","sürücüsüyüm",1
"5145","sürüklenerek",1
"5146","sürümünü",1
"5147","sürüsü",1
"5148","sürüşü",1
"5149","suya",1
"5150","tabak",1
"5151","tabelalarını",1
"5152","tablet",1
"5153","tabletin",1
"5154","tabletinin",1
"5155","tabu",1
"5156","tacize",1
"5157","tadını",1
"5158","tahkikat",1
"5159","takan",1
"5160","takdim",1
"5161","takdir",1
"5162","taki̇p",1
"5163","takımı",1
"5164","taklalar",1
"5165","takmayı",1
"5166","takside",1
"5167","taksiden",1
"5168","taksiye",1
"5169","talebimiz",1
"5170","talihsiz",1
"5171","tamamini",1
"5172","tamamlamasının",1
"5173","tamamlıyoruz",1
"5174","tan",1
"5175","tanıklarından",1
"5176","tanıklarının",1
"5177","tanıtmadım",1
"5178","tanklarının",1
"5179","tarafına",1
"5180","tarafında",1
"5181","tarafındaki",1
"5182","tarihi",1
"5183","tarihinde",1
"5184","tarihinden",1
"5185","tarlasından",1
"5186","tartışma",1
"5187","tartışmada",1
"5188","tartışması",1
"5189","tartışmasında",1
"5190","tartıştı",1
"5191","tartıştığı",1
"5192","taş",1
"5193","taşınan",1
"5194","taşındı",1
"5195","taşköprü",1
"5196","taşova",1
"5197","tatar'ın",1
"5198","tatlıkuyu",1
"5199","tavanı",1
"5200","tavşanlı",1
"5201","tayfun",1
"5202","tazminat",1
"5203","tedavisine",1
"5204","tedavl",1
"5205","tedbir",1
"5206","tefek",1
"5207","tehditler",1
"5208","tehlike",1
"5209","tehlikelerinin",1
"5210","tehlikenin",1
"5211","tehlikeyle",1
"5212","tekin",1
"5213","tekme",1
"5214","tekmelemeye",1
"5215","tekmeleyen",1
"5216","tekmeleyip",1
"5217","teknesi",1
"5218","teknik",1
"5219","teknoloji",1
"5220","tekrarlıyoruz",1
"5221","tel",1
"5222","teleferikhaber",1
"5223","telefonla",1
"5224","telif",1
"5225","telleri",1
"5226","temizlenirken",1
"5227","temsilcilerine",1
"5228","temsilcilerini",1
"5229","tepkilerini",1
"5230","terbiyesizlik",1
"5231","tercih",1
"5232","tersaneler",1
"5233","tertemiz",1
"5234","tesadüfen",1
"5235","teselli",1
"5236","teşhisiyle",1
"5237","tesiri",1
"5238","teşkilatının",1
"5239","teskin",1
"5240","teslimat",1
"5241","tespitinin",1
"5242","tespitiyle",1
"5243","testi",1
"5244","tetkik",1
"5245","tevfik",1
"5246","teyzemiz",1
"5247","ticareti",1
"5248","tiklayin",1
"5249","timi",1
"5250","timini",1
"5251","timleri",1
"5252","tir'da",1
"5253","tir'ı",1
"5254","tir'ın",1
"5255","tir’a",1
"5256","titizlikle",1
"5257","tırlar",1
"5258","tırmanan",1
"5259","tırmanarak",1
"5260","tn",1
"5261","tolgahan",1
"5262","topçu",1
"5263","topladığı",1
"5264","toplamda",1
"5265","toplamdan",1
"5266","toplamıştı",1
"5267","toplantıda",1
"5268","toplantısı",1
"5269","topluca",1
"5270","toprak",1
"5271","toptancı",1
"5272","topuna",1
"5273","topuzdamları",1
"5274","torpido",1
"5275","tower",1
"5276","tr",1
"5277","trabzon",1
"5278","trafiğin",1
"5279","trafikteki",1
"5280","traktörü",1
"5281","traktörüyle",1
"5282","transport",1
"5283","tulumu",1
"5284","tulumum",1
"5285","tüpü",1
"5286","türel",1
"5287","turizm",1
"5288","türk",1
"5289","turkiye",1
"5290","türkiye'den",1
"5291","türkiye'nin",1
"5292","türkiye’nin",1
"5293","turlarında",1
"5294","turlarının",1
"5295","türlü",1
"5296","turmepa",1
"5297","turu",1
"5298","tutan",1
"5299","tutanağı",1
"5300","tutarak",1
"5301","tutmanıza",1
"5302","tutuluyor",1
"5303","tutuştu",1
"5304","tuzakçı",1
"5305","uçar'a",1
"5306","uçtubursa",1
"5307","üçüncü",1
"5308","uçuruma",1
"5309","ufak",1
"5310","üflememek",1
"5311","üflememekten",1
"5312","üflememesi",1
"5313","üflemeyen",1
"5314","üflemeyince",1
"5315","üfleneceği",1
"5316","üflerken",1
"5317","üflese",1
"5318","üfleyen",1
"5319","uğradığını",1
"5320","uğraşma",1
"5321","uğraşmak",1
"5322","uğrayan",1
"5323","ulaşıma",1
"5324","ulaştığımızı",1
"5325","ülkesi",1
"5326","ulubatlı",1
"5327","uluslararası",1
"5328","um",1
"5329","umke",1
"5330","umurca",1
"5331","umuttepe",1
"5332","ün",1
"5333","ünitesine",1
"5334","ünlü",1
"5335","unsurları",1
"5336","unuttuğu",1
"5337","unuttuğunu",1
"5338","üreticilerinin",1
"5339","ürünleri",1
"5340","ürünlerin",1
"5341","ürünlü",1
"5342","ürünü",1
"5343","üsküdar'dan",1
"5344","üstünde",1
"5345","üşümüş",1
"5346","uyarabilir",1
"5347","uyarabilirler",1
"5348","uyaracak",1
"5349","uyarak",1
"5350","uyardı",1
"5351","uyarılarda",1
"5352","uyarılarına",1
"5353","uyarının",1
"5354","uyarısına",1
"5355","uyarması",1
"5356","uyguladı",1
"5357","uygulamaların",1
"5358","uygulamaya",1
"5359","uygulanan",1
"5360","uygulandı.denetimlerin",1
"5361","uygulandı.i̇stanbul",1
"5362","uygulandığını",1
"5363","uygulanıp",1
"5364","uygulanırken",1
"5365","uygularken",1
"5366","uyguluyor",1
"5367","uymaları",1
"5368","uymama",1
"5369","uyutan",1
"5370","uyuyan",1
"5371","uzadı",1
"5372","uzadıkça",1
"5373","uzaklaşırken",1
"5374","uzaklaşmasının",1
"5375","uzaklaşmıştı",1
"5376","uzaklaştı",1
"5377","uzaklıktaki",1
"5378","üzerime",1
"5379","üzerimize",1
"5380","üzeri̇ne",1
"5381","üzerini",1
"5382","üzüldüğü",1
"5383","üzüldüğünü",1
"5384","üzüm",1
"5385","üzüntü",1
"5386","üzüyordu",1
"5387","vadi",1
"5388","vaktin",1
"5389","valesi",1
"5390","van",1
"5391","varsa",1
"5392","varsak",1
"5393","varsak'tan",1
"5394","vatandaşı",1
"5395","vatandaşlardan",1
"5396","vaziyette",1
"5397","ve2.93",1
"5398","verdi̇",1
"5399","verdi.dha",1
"5400","verdi.i̇lçe",1
"5401","verdiği",1
"5402","verdiğini",1
"5403","verdik",1
"5404","verildi.denetim",1
"5405","verildi.polis",1
"5406","verildiğini",1
"5407","veri̇li̇yor",1
"5408","verilmesini",1
"5409","verirken",1
"5410","veriyor",1
"5411","vermedi",1
"5412","vermediğini",1
"5413","vermesidir",1
"5414","vermesiyle",1
"5415","vermeyi",1
"5416","vermiş",1
"5417","vesti'ye",1
"5418","vesti'yi",1
"5419","veterinere",1
"5420","veysel",1
"5421","vicdanı",1
"5422","vicdansızlığı",1
"5423","videoda",1
"5424","videodaki",1
"5425","videonun",1
"5426","vinci",1
"5427","vincin",1
"5428","vitapsikoloji",1
"5429","vitapsikoterapi",1
"5430","vücudunun",1
"5431","vurarak",1
"5432","vurduğunu",1
"5433","vurması",1
"5434","williams",1
"5435","wisconsin",1
"5436","y.a",1
"5437","y.e.y",1
"5438","yadırgıyorlar",1
"5439","yağcılar",1
"5440","yağışın",1
"5441","yağmur",1
"5442","yakalandığı",1
"5443","yakalandıktan",1
"5444","yakalanıp",1
"5445","yakalanırken",1
"5446","yakalanması",1
"5447","yakını",1
"5448","yakınının",1
"5449","yakınıyla",1
"5450","yakınlarımda",1
"5451","yakınlarındaki",1
"5452","yakınlarından",1
"5453","yakıt",1
"5454","yaklaşan",1
"5455","yakut'u",1
"5456","yalçıner’e",1
"5457","yalın",1
"5458","yalvaç",1
"5459","yanan",1
"5460","yangini",1
"5461","yangın",1
"5462","yanık",1
"5463","yanımdaki",1
"5464","yanınca",1
"5465","yanıyor",1
"5466","yanla",1
"5467","yanlar",1
"5468","yanmasıyla",1
"5469","yansıdı.yaşlı",1
"5470","yapabileceklerini",1
"5471","yapabilirsiniz",1
"5472","yapacağını",1
"5473","yapacağınız",1
"5474","yapana",1
"5475","yapar",1
"5476","yaparken",1
"5477","yaparsa",1
"5478","yapilacak",1
"5479","yapildiği",1
"5480","yapilmalibartın",1
"5481","yapılabilir",1
"5482","yapılacağı",1
"5483","yapılamadı.alkollü",1
"5484","yapılamaz",1
"5485","yapılandırılacak",1
"5486","yapılandırma",1
"5487","yapılarak",1
"5488","yapılıp",1
"5489","yapılmamış",1
"5490","yapılmayan",1
"5491","yapma",1
"5492","yapmadığını",1
"5493","yapmadım",1
"5494","yapmakta",1
"5495","yapmalarına",1
"5496","yapmamız",1
"5497","yapmasın",1
"5498","yapmayı",1
"5499","yapmayınca",1
"5500","yapmıyorum",1
"5501","yapsalar",1
"5502","yaptılar",1
"5503","yaptım",1
"5504","yaralandı.aydın",1
"5505","yaralandı.kumluca'ya",1
"5506","yaralandığı",1
"5507","yaralandıi̇stanbul",1
"5508","yaralanmadığını",1
"5509","yaralarını",1
"5510","yaralarken",1
"5511","yaralılara",1
"5512","yaralıya",1
"5513","yargı",1
"5514","yargılanacağı",1
"5515","yargılanması",1
"5516","yargılanmış",1
"5517","yargılara",1
"5518","yargıyı",1
"5519","yarışçısı",1
"5520","yarısı",1
"5521","yarışırken",1
"5522","yarışıyor",1
"5523","yarışlarda",1
"5524","yarışlarına",1
"5525","yarıştan",1
"5526","yaşadi",1
"5527","yaşadiklarini",1
"5528","yaşadığını",1
"5529","yaşadık",1
"5530","yaşadıklarına",1
"5531","yasal",1
"5532","yaşanılan",1
"5533","yaşanmaması",1
"5534","yaşar'ı",1
"5535","yaşattı",1
"5536","yaşında",1
"5537","yaşından",1
"5538","yaşıyorsunuz",1
"5539","yaşıyorum",1
"5540","yaslatıldı",1
"5541","yastık",1
"5542","yastıklarının",1
"5543","yatmış",1
"5544","yattığını",1
"5545","yavaş",1
"5546","yavaşladığını",1
"5547","yavuz",1
"5548","yayın",1
"5549","yayınlanacaktır",1
"5550","yayınlandı",1
"5551","yayınlanması",1
"5552","yayladan",1
"5553","yaylası",1
"5554","yaylası’nda",1
"5555","yazdığı",1
"5556","yazık",1
"5557","yazıları",1
"5558","yazıların",1
"5559","yazısını",1
"5560","yazmak",1
"5561","yem",1
"5562","yenilendi",1
"5563","yerel",1
"5564","yeri̇nde",1
"5565","yerini",1
"5566","yerinin",1
"5567","yerleri",1
"5568","yerlerinden",1
"5569","yerleşim",1
"5570","yerleşkesi",1
"5571","yerleşmiş",1
"5572","yeşilin",1
"5573","yeteneği",1
"5574","yetişen",1
"5575","yetişti",1
"5576","yetiştirdi",1
"5577","yetiştirdi.olay",1
"5578","yitirdi.gülen’in",1
"5579","yitirdiği",1
"5580","yitirirken",1
"5581","yı",1
"5582","yığını",1
"5583","yıktıktan",1
"5584","yılda",1
"5585","yılın",1
"5586","yılları",1
"5587","yılmaz'ı",1
"5588","yn",1
"5589","yoğunlaşan",1
"5590","yoğunlaştığı",1
"5591","yoka",1
"5592","yolayrımı",1
"5593","yolculuğuna",1
"5594","yolculuk",1
"5595","yolculukların",1
"5596","yoldadır",1
"5597","yollardaki",1
"5598","yollardan",1
"5599","yolu'ndan",1
"5600","yolu'nun",1
"5601","yolumu",1
"5602","yolundaki",1
"5603","yolunu",1
"5604","yönetimi",1
"5605","yönetmelik",1
"5606","yönlendireceğinden",1
"5607","yönlendirildi",1
"5608","yönlü",1
"5609","yönündeki",1
"5610","yörükoğlu'nun",1
"5611","yörükoğlu’nun",1
"5612","yorumlandı",1
"5613","yorumu",1
"5614","yorumunuz",1
"5615","yp",1
"5616","yuanpu",1
"5617","yukarıdaki",1
"5618","yükleyerek",1
"5619","yumdu",1
"5620","yumruklamaya",1
"5621","yumrukları",1
"5622","yumruklayan",1
"5623","yürümekte",1
"5624","yuvalandı",1
"5625","yüzden",1
"5626","yüzeyinin",1
"5627","zamanda",1
"5628","zamanlı",1
"5629","zanlılar",1
"5630","zara",1
"5631","zavallıyı",1
"5632","zd",1
"5633","zehra",1
"5634","zemini",1
"5635","zemire",1
"5636","zhou",1
"5637","zincir",1
"5638","zonguldak'a",1
"5639","zonguldak’ta",1
"5640","zorluk",1
"5641","zorluklar",1
